3119;Mr. & Mrs. Smith;2005;English;66;After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.;2h 0m;ACTION,COMEDY,DRAMA,THRILLER
3120;Crank;2006;English;66;Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.;1h 28m;ACTION,THRILLER,CRIME
3121;Saturday Night Fever;1977;English;66;Tony Manero is a Brooklyn paint-store clerk who'd give anything to break out of his dead-end existence. In life, Tony is a peasant; on the disco dance floor, he's a king. As the soundtrack plays one Bee Gees hit after another, white-suited Tony struts his stuff amidst flashing lights and sweaty, undulating bodies. Tony's class aspirations are mirrored in his relationship with his dance partner, a secretary eager to move into the glamorous world of Manhattan.;1h 58m;DRAMA,MUSIC,COMEDY
3122;Everybody's Fine;2009;English;66;Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.;1h 39m;DRAMA
3123;Populaire;2012;French;66;Set in 1958, Populaire focuses on Rose Pamphyle, who lives with her widowed father and is destined to marry a son of the local mechanic. Rose travels out of town and applies for a secretarial job with an insurance agency run by Louis Échard. Louis learns that Rose can type with extraordinary speed -- using only two fingers -- and he tells her to compete in a speed-typing competition if she wants the job.;1h 51m;COMEDY,ROMANCE
3124;Hearts in Atlantis;2001;English;66;A widowed mother and her son change when a mysterious stranger enters their lives.;1h 41m;DRAMA,MYSTERY
3125;Maze Runner: The Scorch Trials;2015;English;66;Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.;2h 12m;ACTION,SCIENCE FICTION,THRILLER
3126;Solo: A Star Wars Story;2018;English;66;Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.;2h 15m;ACTION,ADVENTURE,SCIENCE FICTION
3127;Police Academy;1984;English;66;New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!;1h 36m;COMEDY,CRIME
3128;A Most Violent Year;2014;English;66;A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.;2h 5m;CRIME,DRAMA,THRILLER
3129;Goodnight Mommy;2014;German;66;In the heat of the summer lays a lonesome house in the countryside where nine year old twin brothers await their mother’s return. When she comes home, bandaged after cosmetic surgery, nothing is like before and the children start to doubt whether this woman is actually who she says she is.;1h 40m;DRAMA,HORROR,THRILLER
3130;Man Up;2015;English;66;A 34 year old single woman, Nancy, hung-over again, exhausted by the endless fruitless set ups by her friends, traveling across London to toast another 10 years of her parent's successful happy magical marriage runs in with a 40 year old divorcee, Jack, who mistakes her for his 24 year old blind date. Nancy, deciding to go with it, happens to hop on the most chaotic yet hilarious journey of her life which neither of them will ever forget.;1h 28m;ROMANCE,COMEDY
3131;Housebound;2014;English;66;When Kylie Bucknell is sentenced to home detention, she's forced to come to terms with her unsociable behaviour, her blabbering mother and a hostile spirit who seems less than happy about the new living arrangement.;1h 49m;HORROR,COMEDY,THRILLER
3132;The Crucible;1996;English;66;Based upon the play "The Crucible" by Arthur Miller (who wrote the screen adaptation), the Salem witch trials in 1692 plunge the Massachusetts Bay colony into chaos.;2h 4m;DRAMA,HISTORY
3133;The Transporter;2002;English;66;Former Special Forces officer, Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.;1h 32m;ACTION,CRIME,THRILLER
3134;Inherent Vice;2014;English;66;In Los Angeles at the turn of the 1970s, drug-fueled detective Larry "Doc" Sportello investigates the disappearance of an ex-girlfriend.;2h 28m;COMEDY,ROMANCE,CRIME,DRAMA,MYSTERY
3135;Creed II;2018;English;66;Follows Adonis Creed's life inside and outside of the ring as he deals with new found fame, issues with his family, and his continuing quest to become a champion.;2h 10m;DRAMA,ACTION
3136;Free State of Jones;2016;English;66;In 1863, Mississippi farmer Newt Knight serves as a medic for the Confederate Army. Opposed to slavery, Knight would rather help the wounded than fight the Union. After his nephew dies in battle, Newt returns home to Jones County to safeguard his family but is soon branded an outlaw deserter. Forced to flee, he finds refuge with a group of runaway slaves hiding out in the swamps. Forging an alliance with the slaves and other farmers, Knight leads a rebellion that would forever change history.;2h 19m;ACTION,DRAMA,HISTORY,WAR
3137;Leroy & Stitch;2006;English;66;Lilo, Stitch, Jumba and Pleakley have finally caught all of Jumba's genetic experiments and found the one true place where each of them belongs. Stitch, Jumba and Pleakley are offered positions in the Galactic Alliance, turning them down so they can stay on Earth with Lilo. But Lilo realizes her alien friends have places where they belong, and it's finally time to say "aloha.";1h 13m;ANIMATION,COMEDY,FAMILY
3138;The Rescuers Down Under;1990;English;66;A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat.;1h 17m;ADVENTURE,ANIMATION,FAMILY,FANTASY
3139;Tinker Bell and the Pirate Fairy;2014;English;66;Zarina, a smart and ambitious dust-keeper fairy who’s captivated by Blue Pixie Dust and its endless possibilities, flees Pixie Hollow and joins forces with the scheming pirates of Skull Rock, who make her captain of their ship. Tinker Bell and her friends must embark on an epic adventure to find Zarina, and together they go sword-to-sword with the band of pirates led by a cabin boy named James, who’ll soon be known as Captain Hook himself.;1h 18m;ANIMATION,FAMILY
3140;Barbie as Rapunzel;2002;English;66;Long, long ago, in a time of magic and dragons, there lived a girl named Rapunzel who had the most beautiful radiant hair the world had ever seen. But Rapunzel's life was far from wonderful. She lived as a servant to Gothel, a jealous, scheming witch who kept her hidden deep in a forbidding forest, guarded by the enormous dragon Hugo and surrounded by an enchanted glass wall. However, in a twist of fate, Rapunzel's discovery of a magic paintbrush leads her on a journey that will unravel a web of deception, bring peace to two feuding kingdoms, and ultimately lead her to love with the help of Penelope(TM), the least intimidating of dragons!;1h 24m;ANIMATION,FAMILY
3141;The American President;1995;English;66;Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.;1h 46m;COMEDY,DRAMA,ROMANCE
3142;Special Forces;2011;French;66;Afghanistan. War correspondent Elsa Casanova is taken hostage by the Taliban. Faced with her imminent execution, a Special Forces unit is dispatched to free her. In some of the world’s most breathtaking yet hostile landscapes, a relentless pursuit begins between her kidnappers who have no intention of letting their prey escape them and a group of soldiers who risk their lives in pursuit of their single aim – to bring her home alive. This strong, independent woman and these men of duty are thrown together and forced to confront situations of great danger that inextricably bind them – emotionally, violently and intimately.;1h 49m;ACTION,DRAMA,WAR
3143;Everything You Always Wanted to Know About Sex *But Were Afraid to Ask;1972;English;66;A collection of seven vignettes, which each address a question concerning human sexuality. From aphrodisiacs to sexual perversion to the mystery of the male orgasm, characters like a court jester, a doctor, a queen and a journalist adventure through lab experiments and game shows, all seeking answers to common questions that many would never ask.;1h 28m;COMEDY
3144;Battle;2018;Norwegian;66;Amalie is the girl who has everything, good looks, money, a boyfriend and a big talent of dancing. One day, her world falls apart and she moves from everything she knows. Then enter Mikael. He is dancing in the streets and Amalie joins him in dancing on the streets, dancing Battles.;1h 38m;DRAMA,ROMANCE,MUSIC
3145;Fly Away Home;1996;English;66;Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest is torn down. The eggs hatch and Amy becomes "Mama Goose". When Winter comes, Amy, and her dad must find a way to lead the birds South...;1h 47m;ACTION,ADVENTURE,DRAMA,FAMILY
3146;Rob-B-Hood;2006;Cantonese;66;For never-do-well compulsive gambler Fong, there's only one thing more fearsome than debtors at his doorstep - having to coax a crying baby. But what if the baby becomes his golden goose to fend off his debtors? Can he overcome his phobia of diapers, milk bottles, and cloying lullabies?;2h 6m;DRAMA,ACTION,COMEDY
3147;The Polar Express;2004;English;66;When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.;1h 40m;ADVENTURE,ANIMATION,FAMILY,FANTASY
3148;Bruce Almighty;2003;English;66;Bruce Nolan toils as a "human interest" television reporter in Buffalo, N.Y. Despite his high ratings and the love of his beautiful girlfriend, Grace, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God -- and the Almighty responds, endowing Bruce with all of His divine powers.;1h 41m;FANTASY,COMEDY
3149;Con Air;1997;English;66;When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, "Pass the barf bag," the crooks control the plane, led by creepy Cyrus "The Virus" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family.;1h 55m;ACTION,THRILLER,CRIME
3150;Alpha Dog;2006;English;66;Johnny Truelove likes to see himself as tough. He's the son of an underworld figure and a drug dealer. Johnny also likes to get tough when things don't go his way. When Jake Mazursky fails to pay up for Johnny, things get worse for the Mazursky family, as Johnny and his 'gang' kidnap Jake's 15 year old brother and holds him hostage. Problem now is what to do with 'stolen boy?';2h 2m;CRIME,DRAMA
3151;Friends with Benefits;2011;English;66;Dylan and Jamie think it's going to be easy to add the simple act of sex to their friendship, despite what Hollywood romantic comedies would have them believe. They soon discover however that getting physical really does always lead to complications.;1h 49m;ROMANCE,COMEDY
3152;Disturbia;2007;English;66;Kale is a 17-year-old placed under house arrest after punching his teacher. He is confined to his house, and decides to use his free time spying on his neighbors. Things start to get weird when guests enter the Turner's house and don't come back out. Kale and his friends, Ronnie and Ashley, start to grow more and more interested in what is actually happening within the house of Robert Turner.;1h 45m;THRILLER,DRAMA,MYSTERY
3153;Lady Macbeth;2017;English;66;The passionate affair of a young woman trapped in a marriage of convenience unleashes a maelstrom of murder and mayhem on a country estate.;1h 29m;DRAMA
3154;Marvel One-Shot: Item 47;2012;English;66;Benny and Claire, a down on their luck couple find a discarded Chitauri gun, referred to as 'Item 47'...;0h 12m;SCIENCE FICTION,ACTION,FANTASY
3155;The Words;2012;English;66;The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.;1h 36m;DRAMA,THRILLER
3156;Bringing Out the Dead;1999;English;66;48 hours in the life of a burnt-out paramedic. Once called Father Frank for his efforts to rescue lives, Frank sees the ghosts of those he failed to save around every turn. He has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own.;2h 1m;DRAMA
3157;Everybody Knows;2018;Spanish; Castilian;66;Laura, a Spanish woman living in Buenos Aires, returns to her hometown outside Madrid with her Argentinian husband and children. However, the trip is upset by unexpected events that bring secrets into the open.;2h 12m;DRAMA,CRIME,MYSTERY,THRILLER
3158;Love Story;1970;English;66;Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.;1h 39m;DRAMA,ROMANCE
3159;Kung Fu Panda: Secrets of the Furious Five;2008;English;66;Ordered to teach a martial arts class of rambunctious bunny kittens, Po tells stories of each of the Furious Five's pasts;0h 25m;ANIMATION,COMEDY,FAMILY
3160;Valerian and the City of a Thousand Planets;2017;English;66;In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.;2h 16m;ADVENTURE,SCIENCE FICTION,ACTION
3161;Mission: Impossible III;2006;English;66;Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.;2h 6m;ADVENTURE,ACTION,THRILLER
3162;Kill the Messenger;2014;English;66;A reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the CIA's role in arming Contra rebels in Nicaragua and importing cocaine into California. Based on the true story of journalist Gary Webb.;1h 52m;THRILLER,CRIME,DRAMA,MYSTERY
3163;Stir Crazy;1980;English;66;New Yorkers, Skip Donahue and Harry Monroe, have no jobs and no prospects. They decide to flee the city and find work elsewhere, and land jobs as woodpeckers to promote the opening of a bank. When their feathery costumes are stolen and used in a bank robbery, they no longer have to worry about employment -- they're sent to prison!;1h 51m;COMEDY
3164;Cruel Intentions;1999;English;66;Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.;1h 37m;DRAMA,ROMANCE,THRILLER
3165;Charlie Bartlett;2008;English;66;Awkward teenager Charlie Bartlett has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.;1h 37m;COMEDY,DRAMA
3166;U Turn;1997;English;66;When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.;2h 5m;CRIME,THRILLER
3167;Night Train to Lisbon;2013;English;66;Raimund Gregorius, having saved a beautiful Portuguese woman from leaping to her death, stumbles upon a mesmerizing book by a Portuguese author, which compels him to suddenly abandon the boring life he has led for years and to embark on an enthralling adventure. In search of the author, Gregorius acts as detective, pulling together pieces of a puzzle that involves political and emotional intrigue and the highest possible stakes. His voyage is one that transcends time and space, delving into the realms of history, medicine and love, all in search of true meaning to his life.;1h 51m;MYSTERY,ROMANCE,THRILLER
3168;Mowgli: Legend of the Jungle;2018;English;66;A human child raised by wolves, must face off against a menacing tiger named Shere Khan, as well as his own origins.;1h 45m;ADVENTURE,DRAMA
3169;99 francs;2007;French;66;Octave is the master of the universe. Octave exercises the profession of copywriter. Today he decides what you will want tomorrow. For him, “man is a product like everything else.” Octave works for the world’s largest advertising agency, Ross & Witchcraft, nicknamed “The Ross.”;1h 40m;DRAMA,COMEDY
3170;Big Miracle;2012;English;66;Based on an inspiring true story, a small-town news reporter (Krasinski) and a Greenpeace volunteer (Barrymore) enlist the help of rival superpowers to save three majestic gray whales trapped under the ice of the Arctic Circle. ‘Big Miracle’ is adapted from the nonfiction book ‘Freeing the Whales: How the Media Created the World’s Greatest Non-Event’ by Tom Rose.;1h 47m;ADVENTURE,DRAMA,ROMANCE
3171;Death Becomes Her;1992;English;66;Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.;1h 44m;COMEDY,FANTASY,HORROR
3172;Mermaids;1990;English;66;Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are.;1h 50m;COMEDY,DRAMA,ROMANCE
3173;Trust;2010;English;66;A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.;1h 44m;CRIME,DRAMA,THRILLER
3174;Bernie;2012;English;66;In small-town Texas, affable and popular mortician Bernie Tiede strikes up a friendship with Marjorie Nugent, a wealthy widow well known for her sour attitude. When she becomes controlling and abusive, Bernie goes to great lengths to remove himself from her grasp.;1h 39m;COMEDY,CRIME,DRAMA
3175;The Black Cauldron;1985;English;66;Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.;1h 20m;ANIMATION,FAMILY
3176;Kalifornia;1993;English;66;A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.;1h 57m;THRILLER,CRIME
3177;Regarding Henry;1991;English;66;Henry is a lawyer who survives a shooting only to find he cannot remember anything. If that weren't enough, Henry also has to recover his speech and mobility, in a life he no longer fits into. Fortunately, Henry has a loving wife and daughter to help him.;1h 48m;ROMANCE,DRAMA
3178;Cracks;2009;English;66;Jealousy flares after the headmistress of an elite boarding school for girls becomes obsessed with a new student.;1h 44m;DRAMA,MYSTERY,THRILLER
3179;Jurassic World;2015;English;66;Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.;2h 4m;ACTION,ADVENTURE,SCIENCE FICTION,THRILLER
3180;Ice Age: Dawn of the Dinosaurs;2009;English;66;Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.;1h 34m;ANIMATION,COMEDY,FAMILY,ADVENTURE
3181;Angels & Demons;2009;English;66;Harvard symbologist Robert Langdon is recruited by the Vatican to uncover the link between the return of an ancient evil, the abduction of a priceless piece of equipment and the kidnapping of four cardinals on the night of the papal conclave.;2h 18m;THRILLER,MYSTERY
3182;Meet the Parents;2000;English;66;Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.;1h 48m;COMEDY,ROMANCE
3183;Draft Day;2014;English;66;At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.;1h 49m;DRAMA
3184;Grumpy Old Men;1993;English;66;For decades, next-door neighbors and former friends John and Max have feuded, trading insults and wicked pranks. When an attractive widow moves in nearby, their bad blood erupts into a high-stakes rivalry full of naughty jokes and adolescent hijinks. Will this love triangle destroy the two old grumps? Or will the geriatric odd couple overcome their differences and rediscover their friendship?;1h 43m;COMEDY
3185;Mia Madre;2015;Italian;66;Margherita, a director in the middle of an existential crisis, has to deal with the inevitable and still unacceptable loss of her mother.;1h 46m;DRAMA
3186;Insidious: Chapter 2;2013;English;66;The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.;1h 46m;HORROR,THRILLER
3187;Wild Child;2008;English;66;Rebellious 16 year old Poppy from Mailibu is sent to an English boarding school. Realising her Father isn't coming back to rescue her she tries to get expelled.;1h 38m;COMEDY,DRAMA,ROMANCE
3188;Return to Oz;1985;English;66;Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.;1h 49m;ADVENTURE,FAMILY,FANTASY
3189;Superman II;1980;English;66;Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by Gen. Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.;2h 7m;ACTION,ADVENTURE,FANTASY,SCIENCE FICTION
3190;Girl with a Pearl Earring;2003;English;66;This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting "Girl With A Pearl Earring" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.;1h 41m;DRAMA,ROMANCE
3191;Revenge of the Pink Panther;1978;English;66;Chief Inspector Jacques Clouseau is dead. At least that is what the world (and Charles Dreyfus) believe when a dead body is discovered in Clouseau's car after being shot off the road. Naturally, Clouseau knows differently, and taking advantage of not being alive, sets out to discover why an attempt was made on his life.;1h 44m;ACTION,COMEDY,CRIME,THRILLER
3192;Public Enemies;2009;English;66;Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.;2h 20m;CRIME,DRAMA,HISTORY
3193;Hairspray;2007;English;66;Pleasantly plump teenager Tracy Turnblad auditions to be on Baltimore's most popular dance show - The Corny Collins Show - and lands a prime spot. Through her newfound fame, she becomes determined to help her friends and end the racial segregation that has been a staple of the show.;1h 57m;FAMILY,COMEDY,MUSIC,ROMANCE
3194;The Hand that Rocks the Cradle;1992;English;66;A suburban family chooses seemingly sweet Peyton Flanders as their newborn's nanny. Only much later does the infant's mother, Claire Bartel, realize Peyton's true intentions -- to destroy Claire and replace her in the family. The nail-biting suspense builds quickly in this chilling psychological thriller about deception and bitter revenge.;1h 50m;DRAMA,THRILLER
3195;Chicken Run;2000;English;66;Having been hopelessly repressed and facing eventual certain death at the British chicken farm where they are held, Ginger the chicken along with the help of Rocky the American rooster decide to rebel and lead their fellow chickens in a great escape from the murderous farmers Mr. and Mrs. Tweedy and their farm of doom.;1h 24m;ANIMATION,COMEDY,FAMILY
3196;A Good Year;2006;English;66;Failed London banker Max Skinner inherits his uncle's vineyard in Provence, where he spent many childhood holidays. Upon his arrival, he meets a woman from California who tells Max she is his long-lost cousin and that the property is hers.;1h 58m;COMEDY,DRAMA,ROMANCE
3197;Bleach;2018;Japanese;66;High school student Ichigo Kurosaki lives an ordinary life, besides being able to see ghosts and the blurry memories of his mother death under strange circumstances when he was a kid. His peaceful world suddenly breaks as he meets Rukia Kuchiki, a God of Death.;1h 48m;ACTION,FANTASY,ADVENTURE
3198;Trance;2013;English;66;A violent gang enlists the help of a hypnotherapist in an attempt to locate a painting which somehow vanished in the middle of a heist.;1h 41m;THRILLER,CRIME,DRAMA,MYSTERY
3199;The Infiltrator;2016;English;66;A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.;2h 7m;CRIME,DRAMA,THRILLER
3200;The Burning Plain;2008;English;66;A trailer is burning in the middle of a plain. The bodies of two adulterous lovers are found. Scenes from both families, before and after the dramatic events, suggest an unusual connection between them. But what is their secret?;1h 51m;DRAMA,ROMANCE
3201;The Double;2014;English;66;An awkward office drone becomes increasingly unhinged after a charismatic and confident look-alike takes a job at his workplace and seduces the woman he desires.;1h 33m;THRILLER,DRAMA
3202;Reality Bites;1994;English;66;A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.;1h 39m;DRAMA,COMEDY,ROMANCE
3203;Big Bad Wolves;2013;Hebrew;66;A series of brutal murders puts the lives of three men on a collision course: The father of the latest victim now out for revenge, a vigilante police detective operating outside the boundaries of law, and the main suspect in the killings - a religious studies teacher arrested and released due to a police blunder.;1h 50m;COMEDY,CRIME
3204;21;2008;English;66;Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.;2h 3m;DRAMA,CRIME
3205;Super;2010;English;66;After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.;1h 36m;COMEDY,ACTION,DRAMA
3206;The Last Word;2017;English;66;A retired businesswoman – who tries to control everything around her – decides to write her own obituary. A young journalist takes up the task of finding out the truth, and the result is a life-altering friendship.;1h 48m;COMEDY,DRAMA
3207;Buried;2010;English;66;Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.;1h 34m;DRAMA,THRILLER,MYSTERY
3208;Antichrist;2009;English;66;A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.;1h 48m;DRAMA,HORROR,THRILLER
3209;Point Blank;2010;French;66;Samuel Pierret is a nurse who saves the wrong guy – a thief whose henchmen take Samuel's pregnant wife hostage to force him to spring their boss from the hospital. A race through the subways and streets of Paris ensues, and the body count rises. Can Samuel evade the cops and the criminal underground and deliver his beloved to safety?;1h 24m;ACTION,THRILLER,CRIME
3210;Frozen River;2008;English;66;Ray Eddy, an upstate New York trailer mom, is lured into the world of illegal immigrant smuggling. Broke after her husband takes off with the down payment for their new doublewide, Ray reluctantly teams up with Lila, a smuggler, and the two begin making runs across the frozen St. Lawrence River carrying illegal Chinese and Pakistani immigrants in the trunk of Ray's Dodge Spirit.;1h 37m;DRAMA
3211;City of Angels;1998;English;66;When guardian angel Seth -- who invisibly watches over the citizens of Los Angeles -- becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.;1h 54m;DRAMA,FANTASY,ROMANCE
3212;Heartbreaker;2010;French;66;Alex and his sister run a business designed to break up relationships. They are hired by a rich man to break up the wedding of his daughter. The only problem is that they only have one week to do so.;1h 45m;ROMANCE,COMEDY
3213;Tamara;2016;French;66;Tamara, 15, complexed with her curves, decided its entry into second to get rid of the label of "big". To shut up the gossip, she made a bet with her best friend to go out with the first boy who pass the classroom door. No luck, the boy turns out to be Diego, the most handsome guy of high school. The bet is complicated for Tamara .... Between the dirty tricks of bitches of high school, a mother hen, boards "drag" his little sister, Tamara is a memorable year!;1h 43m;COMEDY
3214;This Is Where I Leave You;2014;English;66;When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways.;1h 43m;DRAMA,COMEDY
